"subject","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","distFactor","lockdownFactor"
10,"georgeFloyd","RBG",116,38,1,0.38,0.317808219178082,0.0621917808219178,0.0621917808219178,1,93.5,47.5,3,86.5,1,"al"
10,"georgeFloyd","trumpFraud",166,65,1,0.65,0.454794520547945,0.195205479452055,0.195205479452055,1,89.5,22,6,79,1,"al"
10,"kobe","covid",44,95,1,0.95,0.120547945205479,0.829452054794521,0.829452054794521,1,98,78.5,1.5,95.5,0,"bl"
10,"kobe","firstStim",60,66,1,0.66,0.164383561643836,0.495616438356164,0.495616438356164,1,97,53.5,49.5,51,0,"bl"
10,"kobe","RBG",235,72,1,0.72,0.643835616438356,0.0761643835616438,0.0761643835616438,1,96,81,1.5,91,1,"l"
10,"RBG","presBiden",51,26,1,0.26,0.13972602739726,0.12027397260274,0.12027397260274,1,95,37.5,50,44.5,0,"al"
10,"soleimani","BLM",148,40,1,0.4,0.405479452054795,-0.0054794520547945,0.0054794520547945,1,80.5,35,47,55.5,1,"l"
10,"soleimani","covid",67,64,1,0.64,0.183561643835616,0.456438356164384,0.456438356164384,1,80.5,59,33,74.5,0,"bl"
100,"covid","BLM",82,31,1,0.31,0.224657534246575,0.0853424657534247,0.0853424657534247,1,52,46.5,15,76.5,0,"l"
100,"covid","presBiden",241,22,1,0.22,0.66027397260274,-0.44027397260274,0.44027397260274,1,56.5,78,39.5,60,1,"l"
100,"firstStim","georgeFloyd",59,63,1,0.63,0.161643835616438,0.468356164383562,0.468356164383562,1,72.5,47.5,27,27,0,"l"
100,"georgeFloyd","RBG",116,62,1,0.62,0.317808219178082,0.302191780821918,0.302191780821918,1,51.5,0,0,0,1,"al"
100,"georgeFloyd","trumpFraud",166,60,1,0.6,0.454794520547945,0.145205479452055,0.145205479452055,1,56.5,0,0,0,1,"al"
100,"kobe","covid",44,66,1,0.66,0.120547945205479,0.539452054794521,0.539452054794521,0,72.5,92,14.5,35,0,"bl"
100,"kobe","firstStim",60,62,1,0.62,0.164383561643836,0.455616438356164,0.455616438356164,0,72,97.5,27,27,0,"bl"
100,"kobe","RBG",235,42,1,0.42,0.643835616438356,-0.223835616438356,0.223835616438356,1,51,50,0,0,1,"l"
100,"RBG","presBiden",51,39,1,0.39,0.13972602739726,0.25027397260274,0.25027397260274,1,35,36,25,25,0,"al"
100,"soleimani","BLM",148,42,0,0.42,0.405479452054795,0.0145205479452055,0.0145205479452055,NA,15.5,4.5,0.5,41.5,1,"l"
100,"soleimani","covid",67,11,0,0.11,0.183561643835616,-0.0735616438356164,0.0735616438356164,NA,36.5,42,14.5,35,0,"bl"
