"subject","event","month","response","error","absError","covid"
155,"BLM","June",6,0,0,0
155,"barronTrump","June",6,0,0,0
155,"jadaSmith","July",9,2,2,0
155,"nayaRivera","July",5,-2,2,0
155,"trumpInterview","September",10,1,1,0
155,"RBG","September",8,-1,1,0
155,"presDebates","October",9,-1,1,0
155,"presBiden","November",12,1,1,0
155,"trumpFraud","November",1,-10,10,0
155,"baldwin","December",4,-8,8,0
155,"secondStim","December",9,-3,3,0
156,"kobe","January",2,1,1,0
156,"caucusNV","February",6,4,4,0
156,"primaryNH","February",3,1,1,0
156,"covid","March",3,0,0,1
156,"firstStim","March",9,6,6,0
156,"borisJCovid","April",10,6,6,0
156,"georgeFloyd","May",4,-1,1,0
156,"BLM","June",5,-1,1,0
156,"jadaSmith","July",11,4,4,0
156,"nayaRivera","July",8,1,1,0
156,"RBG","September",9,0,0,0
156,"toobinZoom","October",1,-9,9,0
156,"presDebates","October",7,-3,3,0
156,"presBiden","November",11,0,0,0
156,"trumpFraud","November",11,0,0,0
156,"secondStim","December",12,0,0,0
157,"kobe","January",2,1,1,0
157,"covid","March",3,0,0,1
157,"firstStim","March",6,3,3,0
157,"NFL","April",8,4,4,0
157,"georgeFloyd","May",2,-3,3,0
157,"BLM","June",5,-1,1,0
157,"presDebates","October",10,0,0,0
157,"presBiden","November",11,0,0,0
157,"trumpFraud","November",12,1,1,0
157,"secondStim","December",10,-2,2,0
158,"kobe","January",4,3,3,0
158,"soleimani","January",3,2,2,0
158,"caucusNV","February",2,0,0,0
158,"covid","March",3,0,0,1
158,"firstStim","March",5,2,2,0
158,"borisJCovid","April",7,3,3,0
158,"georgeFloyd","May",5,0,0,0
158,"BLM","June",6,0,0,0
158,"barronTrump","June",8,2,2,0
158,"falwell","August",6,-2,2,0
158,"trumpInterview","September",8,-1,1,0
158,"RBG","September",2,-7,7,0
158,"toobinZoom","October",8,-2,2,0
158,"presDebates","October",10,0,0,0
158,"presBiden","November",11,0,0,0
158,"trumpFraud","November",11,0,0,0
158,"secondStim","December",9,-3,3,0
159,"kobe","January",1,0,0,0
159,"soleimani","January",1,0,0,0
159,"caucusNV","February",9,7,7,0
159,"primaryNH","February",9,7,7,0
159,"covid","March",5,2,2,1
159,"firstStim","March",5,2,2,0
159,"borisJCovid","April",11,7,7,0
159,"NFL","April",8,4,4,0
159,"georgeFloyd","May",5,0,0,0
159,"olsenDivorce","May",4,-1,1,0
159,"BLM","June",6,0,0,0
159,"barronTrump","June",10,4,4,0
159,"jadaSmith","July",3,-4,4,0
159,"trumpInterview","September",6,-3,3,0
159,"RBG","September",9,0,0,0
159,"presDebates","October",8,-2,2,0
159,"presBiden","November",11,0,0,0
159,"trumpFraud","November",12,1,1,0
159,"secondStim","December",8,-4,4,0
160,"kobe","January",11,10,10,0
160,"soleimani","January",10,9,9,0
160,"caucusNV","February",11,9,9,0
160,"covid","March",3,0,0,1
160,"firstStim","March",6,3,3,0
160,"borisJCovid","April",9,5,5,0
160,"NFL","April",6,2,2,0
160,"georgeFloyd","May",4,-1,1,0
160,"olsenDivorce","May",8,3,3,0
160,"BLM","June",5,-1,1,0
160,"barronTrump","June",12,6,6,0
160,"jadaSmith","July",12,5,5,0
160,"nayaRivera","July",7,0,0,0
160,"falwell","August",2,-6,6,0
160,"trumpInterview","September",5,-4,4,0
160,"RBG","September",11,2,2,0
160,"presDebates","October",10,0,0,0
160,"presBiden","November",11,0,0,0
160,"trumpFraud","November",11,0,0,0
160,"secondStim","December",7,-5,5,0
161,"kobe","January",1,0,0,0
161,"soleimani","January",1,0,0,0
161,"caucusNV","February",3,1,1,0
161,"primaryNH","February",3,1,1,0
161,"covid","March",3,0,0,1
161,"borisJCovid","April",5,1,1,0
161,"NFL","April",4,0,0,0
161,"georgeFloyd","May",5,0,0,0
161,"BLM","June",6,0,0,0
161,"barronTrump","June",8,2,2,0
161,"nayaRivera","July",7,0,0,0
161,"trumpInterview","September",8,-1,1,0
