"subject","pair","event1","event2","actualDist","value","bothMem","respProp","actProp","propDiff","propAbsDiff","shortFactor","lockdownFactor","event1_month","event2_month","eventDiff","pairOrder","avgMem","avgSurp","avgPos","avgNeg","covidFactor"
15,"RBG presBiden","RBG","presBiden",51,40,1,0.4,0.13972602739726,0.26027397260274,0.26027397260274,0,"al",6,11,5,1,37.5,37.5,37.5,27.5,"ac"
15,"soleimani BLM","soleimani","BLM",148,88,1,0.88,0.405479452054795,0.474520547945205,0.474520547945205,1,"l",2,3,1,1,10,35,5,5,NA
15,"soleimani covid","soleimani","covid",67,40,1,0.4,0.183561643835616,0.216438356164384,0.216438356164384,0,"bl",2,3,1,1,47.5,73.5,10,37.5,"bc"
150,"covid BLM","covid","BLM",82,29,1,0.29,0.224657534246575,0.0653424657534246,0.0653424657534246,0,"l",3,6,3,1,90,47,50,62.5,"ac"
150,"covid presBiden","covid","presBiden",241,85,1,0.85,0.66027397260274,0.18972602739726,0.18972602739726,1,"l",3,11,8,1,90,70,57.5,45,NA
150,"firstStim georgeFloyd","firstStim","georgeFloyd",59,59,1,0.59,0.161643835616438,0.428356164383562,0.428356164383562,0,"l",6,2,-4,0,72.5,45.5,45,51,"ac"
150,"georgeFloyd RBG","georgeFloyd","RBG",116,87,1,0.87,0.317808219178082,0.552191780821918,0.552191780821918,1,"al",2,9,7,1,77.5,22.5,0.5,100,NA
150,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,95,1,0.95,0.454794520547945,0.495205479452055,0.495205479452055,1,"al",2,11,9,1,82.5,3,0.5,95,NA
150,"kobe covid","kobe","covid",44,29,1,0.29,0.120547945205479,0.169452054794521,0.169452054794521,0,"bl",1,3,2,1,95,92.5,25,87.5,"bc"
150,"kobe firstStim","kobe","firstStim",60,43,1,0.43,0.164383561643836,0.265616438356164,0.265616438356164,0,"bl",1,6,5,1,75,90.5,45,51,"bc"
150,"kobe RBG","kobe","RBG",235,88,1,0.88,0.643835616438356,0.236164383561644,0.236164383561644,1,"l",1,9,8,1,80,67.5,0.5,100,NA
150,"RBG presBiden","RBG","presBiden",51,17,1,0.17,0.13972602739726,0.0302739726027397,0.0302739726027397,0,"al",9,11,2,1,75,45,33,57.5,"ac"
150,"soleimani BLM","soleimani","BLM",148,24,0,0.24,0.405479452054795,-0.165479452054795,0.165479452054795,1,"l",NA,6,NA,NA,40,2,25,25,NA
150,"soleimani covid","soleimani","covid",67,25,0,0.25,0.183561643835616,0.0664383561643836,0.0664383561643836,0,"bl",NA,3,NA,NA,50,45,25,37.5,"bc"
151,"covid BLM","covid","BLM",82,31,1,0.31,0.224657534246575,0.0853424657534247,0.0853424657534247,0,"l",3,5,2,1,100,92.5,22.5,90.5,"ac"
151,"covid presBiden","covid","presBiden",241,92,1,0.92,0.66027397260274,0.25972602739726,0.25972602739726,1,"l",3,11,8,1,100,91.5,37.5,54,NA
151,"firstStim georgeFloyd","firstStim","georgeFloyd",59,28,1,0.28,0.161643835616438,0.118356164383562,0.118356164383562,0,"l",4,5,1,1,95.5,87,47,50,"ac"
151,"georgeFloyd RBG","georgeFloyd","RBG",116,80,1,0.8,0.317808219178082,0.482191780821918,0.482191780821918,1,"al",5,9,4,1,100,86.5,0,100,NA
151,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,60,1,0.6,0.454794520547945,0.145205479452055,0.145205479452055,1,"al",5,11,6,1,100,81,7,94,NA
151,"kobe covid","kobe","covid",44,20,1,0.2,0.120547945205479,0.0794520547945206,0.0794520547945206,0,"bl",1,3,2,1,100,97,0,100,"bc"
151,"kobe firstStim","kobe","firstStim",60,30,1,0.3,0.164383561643836,0.135616438356164,0.135616438356164,0,"bl",1,4,3,1,95.5,89,47,50,"bc"
151,"kobe RBG","kobe","RBG",235,82,1,0.82,0.643835616438356,0.176164383561644,0.176164383561644,1,"l",1,9,8,1,100,88.5,0,100,NA
151,"RBG presBiden","RBG","presBiden",51,29,1,0.29,0.13972602739726,0.15027397260274,0.15027397260274,0,"al",9,11,2,1,100,83,37.5,54,"ac"
151,"soleimani BLM","soleimani","BLM",148,63,0,0.63,0.405479452054795,0.224520547945205,0.224520547945205,1,"l",NA,5,NA,NA,50,42.5,22.5,40.5,NA
151,"soleimani covid","soleimani","covid",67,40,0,0.4,0.183561643835616,0.216438356164384,0.216438356164384,0,"bl",NA,3,NA,NA,50,50,0,50,"bc"
152,"covid BLM","covid","BLM",82,41,1,0.41,0.224657534246575,0.185342465753425,0.185342465753425,0,"l",3,5,2,1,100,42.5,40,31,"ac"
152,"covid presBiden","covid","presBiden",241,94,1,0.94,0.66027397260274,0.27972602739726,0.27972602739726,1,"l",3,11,8,1,100,52.5,42,38,NA
152,"firstStim georgeFloyd","firstStim","georgeFloyd",59,33,1,0.33,0.161643835616438,0.168356164383562,0.168356164383562,0,"l",7,4,-3,0,100,41,38.5,40.5,"ac"
152,"georgeFloyd RBG","georgeFloyd","RBG",116,39,1,0.39,0.317808219178082,0.0721917808219178,0.0721917808219178,1,"al",4,8,4,1,91.5,55.5,0,71.5,NA
152,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,78,1,0.78,0.454794520547945,0.325205479452055,0.325205479452055,1,"al",4,11,7,1,100,44.5,7.5,55,NA
152,"kobe covid","kobe","covid",44,56,1,0.56,0.120547945205479,0.439452054794521,0.439452054794521,0,"bl",7,3,-4,0,100,86.5,5.5,76,"bc"
152,"kobe firstStim","kobe","firstStim",60,62,1,0.62,0.164383561643836,0.455616438356164,0.455616438356164,0,"bl",7,7,0,1,100,63.5,40.5,46,"bc"
152,"kobe RBG","kobe","RBG",235,58,1,0.58,0.643835616438356,-0.0638356164383562,0.0638356164383562,1,"l",7,8,1,1,91.5,78,2,77,NA
152,"RBG presBiden","RBG","presBiden",51,64,1,0.64,0.13972602739726,0.50027397260274,0.50027397260274,0,"al",8,11,3,1,91.5,44,38.5,39,"ac"
152,"soleimani BLM","soleimani","BLM",148,49,1,0.49,0.405479452054795,0.0845205479452055,0.0845205479452055,1,"l",4,5,1,1,73.5,15,42.5,6,NA
152,"soleimani covid","soleimani","covid",67,19,1,0.19,0.183561643835616,0.00643835616438357,0.00643835616438357,0,"bl",4,3,-1,0,73.5,45.5,9.5,37,"bc"
153,"covid BLM","covid","BLM",82,9,1,0.09,0.224657534246575,-0.134657534246575,0.134657534246575,0,"l",3,6,3,1,100,44,44,94.5,"ac"
153,"covid presBiden","covid","presBiden",241,59,1,0.59,0.66027397260274,-0.0702739726027397,0.0702739726027397,1,"l",3,11,8,1,68,40.5,0,100,NA
153,"firstStim georgeFloyd","firstStim","georgeFloyd",59,13,1,0.13,0.161643835616438,-0.0316438356164384,0.0316438356164384,0,"l",6,6,0,1,87,27.5,48,70.5,"ac"
153,"georgeFloyd RBG","georgeFloyd","RBG",116,81,1,0.81,0.317808219178082,0.492191780821918,0.492191780821918,1,"al",6,3,-3,0,55.5,20.5,0,58,NA
153,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,32,1,0.32,0.454794520547945,-0.134794520547945,0.134794520547945,1,"al",6,1,-5,0,89,0,0,100,NA
153,"kobe covid","kobe","covid",44,25,1,0.25,0.120547945205479,0.129452054794521,0.129452054794521,0,"bl",7,3,-4,0,95.5,90.5,0,100,"bc"
153,"kobe firstStim","kobe","firstStim",60,16,1,0.16,0.164383561643836,-0.0043835616438356,0.0043835616438356,0,"bl",7,6,-1,0,82.5,77.5,48,70.5,"bc"
153,"kobe RBG","kobe","RBG",235,61,1,0.61,0.643835616438356,-0.0338356164383562,0.0338356164383562,1,"l",7,3,-4,0,51,70.5,0,58,NA
153,"RBG presBiden","RBG","presBiden",51,76,1,0.76,0.13972602739726,0.62027397260274,0.62027397260274,0,"al",3,11,8,1,23.5,20.5,0,58,"ac"
153,"soleimani BLM","soleimani","BLM",148,35,0,0.35,0.405479452054795,-0.0554794520547945,0.0554794520547945,1,"l",NA,6,NA,NA,50,3.5,44,44.5,NA
153,"soleimani covid","soleimani","covid",67,30,0,0.3,0.183561643835616,0.116438356164384,0.116438356164384,0,"bl",NA,3,NA,NA,50,40.5,0,50,"bc"
154,"covid BLM","covid","BLM",82,18,1,0.18,0.224657534246575,-0.0446575342465753,0.0446575342465753,0,"l",3,1,-2,0,74,83,0,63,"ac"
154,"covid presBiden","covid","presBiden",241,90,1,0.9,0.66027397260274,0.23972602739726,0.23972602739726,1,"l",3,11,8,1,99.5,100,0,100,NA
154,"firstStim georgeFloyd","firstStim","georgeFloyd",59,38,1,0.38,0.161643835616438,0.218356164383562,0.218356164383562,0,"l",3,5,2,1,88.5,100,50,50.5,"ac"
154,"georgeFloyd RBG","georgeFloyd","RBG",116,61,1,0.61,0.317808219178082,0.292191780821918,0.292191780821918,1,"al",5,11,6,1,92,76,0,76.5,NA
154,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,48,1,0.48,0.454794520547945,0.0252054794520548,0.0252054794520548,1,"al",5,10,5,1,98,50,0,50,NA
154,"kobe covid","kobe","covid",44,29,1,0.29,0.120547945205479,0.169452054794521,0.169452054794521,0,"bl",1,3,2,1,86,100,0,100,"bc"
154,"kobe firstStim","kobe","firstStim",60,23,1,0.23,0.164383561643836,0.0656164383561644,0.0656164383561644,0,"bl",1,3,2,1,77,100,50,50.5,"bc"
154,"kobe RBG","kobe","RBG",235,61,1,0.61,0.643835616438356,-0.0338356164383562,0.0338356164383562,1,"l",1,11,10,1,80.5,76,0,76.5,NA
154,"RBG presBiden","RBG","presBiden",51,23,1,0.23,0.13972602739726,0.0902739726027397,0.0902739726027397,0,"al",11,11,0,1,94,76,0,76.5,"ac"
154,"soleimani BLM","soleimani","BLM",148,40,1,0.4,0.405479452054795,-0.0054794520547945,0.0054794520547945,1,"l",5,1,-4,0,42.5,54.5,35.5,13.5,NA
154,"soleimani covid","soleimani","covid",67,21,1,0.21,0.183561643835616,0.0264383561643836,0.0264383561643836,0,"bl",5,3,-2,0,67.5,71.5,35.5,50.5,"bc"
155,"covid BLM","covid","BLM",82,13,1,0.13,0.224657534246575,-0.0946575342465753,0.0946575342465753,0,"l",3,6,3,1,89.5,51,40,40,"ac"
155,"covid presBiden","covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,"l",3,12,9,1,93,38,54,34,NA
155,"firstStim georgeFloyd","firstStim","georgeFloyd",59,33,1,0.33,0.161643835616438,0.168356164383562,0.168356164383562,0,"l",6,6,0,1,90,64,37,50,"ac"
155,"georgeFloyd RBG","georgeFloyd","RBG",116,34,1,0.34,0.317808219178082,0.0221917808219178,0.0221917808219178,1,"al",6,8,2,1,95,58,2.5,79.5,NA
155,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,63,1,0.63,0.454794520547945,0.175205479452055,0.175205479452055,1,"al",6,1,-5,0,96,34.5,0,97.5,NA
155,"kobe covid","kobe","covid",44,23,1,0.23,0.120547945205479,0.109452054794521,0.109452054794521,0,"bl",1,3,2,1,97,70,6,75,"bc"
155,"kobe firstStim","kobe","firstStim",60,67,1,0.67,0.164383561643836,0.505616438356164,0.505616438356164,0,"bl",1,6,5,1,87.5,64.5,38,45,"bc"
155,"kobe RBG","kobe","RBG",235,75,1,0.75,0.643835616438356,0.106164383561644,0.106164383561644,1,"l",1,8,7,1,92.5,58.5,3.5,74.5,NA
155,"RBG presBiden","RBG","presBiden",51,22,1,0.22,0.13972602739726,0.0802739726027397,0.0802739726027397,0,"al",8,12,4,1,88.5,26.5,51.5,33.5,"ac"
155,"soleimani BLM","soleimani","BLM",148,75,1,0.75,0.405479452054795,0.344520547945205,0.344520547945205,1,"l",1,6,5,1,72,35.5,41.5,44.5,NA
155,"soleimani covid","soleimani","covid",67,15,1,0.15,0.183561643835616,-0.0335616438356164,0.0335616438356164,0,"bl",1,3,2,1,81.5,57.5,11.5,69.5,"bc"
156,"covid BLM","covid","BLM",82,31,1,0.31,0.224657534246575,0.0853424657534247,0.0853424657534247,0,"l",3,5,2,1,100,57.5,25,75,"ac"
156,"covid presBiden","covid","presBiden",241,89,1,0.89,0.66027397260274,0.22972602739726,0.22972602739726,1,"l",3,11,8,1,100,62.5,50,50,NA
156,"firstStim georgeFloyd","firstStim","georgeFloyd",59,65,1,0.65,0.161643835616438,0.488356164383562,0.488356164383562,0,"l",9,4,-5,0,76.5,54.5,48,50,"ac"
156,"georgeFloyd RBG","georgeFloyd","RBG",116,51,1,0.51,0.317808219178082,0.192191780821918,0.192191780821918,1,"al",4,9,5,1,95,62,0,100,NA
156,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,77,1,0.77,0.454794520547945,0.315205479452055,0.315205479452055,1,"al",4,11,7,1,100,12,0,100,NA
156,"kobe covid","kobe","covid",44,31,1,0.31,0.120547945205479,0.189452054794521,0.189452054794521,0,"bl",2,3,1,1,91.5,100,0,100,"bc"
156,"kobe firstStim","kobe","firstStim",60,62,1,0.62,0.164383561643836,0.455616438356164,0.455616438356164,0,"bl",2,9,7,1,68,92.5,48,50,"bc"
156,"kobe RBG","kobe","RBG",235,83,1,0.83,0.643835616438356,0.186164383561644,0.186164383561644,1,"l",2,9,7,1,86.5,100,0,100,NA
156,"RBG presBiden","RBG","presBiden",51,81,1,0.81,0.13972602739726,0.67027397260274,0.67027397260274,0,"al",9,11,2,1,95,62.5,50,50,"ac"
156,"soleimani BLM","soleimani","BLM",148,40,0,0.4,0.405479452054795,-0.0054794520547945,0.0054794520547945,1,"l",NA,5,NA,NA,50,7.5,25,25,NA
156,"soleimani covid","soleimani","covid",67,62,0,0.62,0.183561643835616,0.436438356164384,0.436438356164384,0,"bl",NA,3,NA,NA,50,50,0,50,"bc"
157,"covid BLM","covid","BLM",82,7,1,0.07,0.224657534246575,-0.154657534246575,0.154657534246575,0,"l",3,5,2,1,85,89,41.5,65.5,"ac"
157,"covid presBiden","covid","presBiden",241,31,1,0.31,0.66027397260274,-0.35027397260274,0.35027397260274,1,"l",3,11,8,1,87,65.5,48.5,66,NA
157,"firstStim georgeFloyd","firstStim","georgeFloyd",59,29,1,0.29,0.161643835616438,0.128356164383562,0.128356164383562,0,"l",6,2,-4,0,84.5,53,60,42.5,"ac"
157,"georgeFloyd RBG","georgeFloyd","RBG",116,77,0,0.77,0.317808219178082,0.452191780821918,0.452191780821918,1,"al",2,NA,NA,NA,43.5,38.5,12,35,NA
157,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,77,1,0.77,0.454794520547945,0.315205479452055,0.315205479452055,1,"al",2,12,10,1,65.5,67.5,23.5,74.5,NA
157,"kobe covid","kobe","covid",44,18,1,0.18,0.120547945205479,0.0594520547945205,0.0594520547945205,0,"bl",2,3,1,1,89.5,94,44.5,68,"bc"
157,"kobe firstStim","kobe","firstStim",60,14,1,0.14,0.164383561643836,-0.0243835616438356,0.0243835616438356,0,"bl",2,6,4,1,83,61.5,53.5,53,"bc"
157,"kobe RBG","kobe","RBG",235,65,0,0.65,0.643835616438356,0.00616438356164384,0.00616438356164384,1,"l",2,NA,NA,NA,42,47,5.5,45.5,NA
157,"RBG presBiden","RBG","presBiden",51,10,0,0.1,0.13972602739726,-0.0397260273972603,0.0397260273972603,0,"al",NA,11,NA,NA,39.5,18.5,9.5,43.5,"ac"
157,"soleimani BLM","soleimani","BLM",148,28,0,0.28,0.405479452054795,-0.125479452054794,0.125479452054794,1,"l",NA,5,NA,NA,37.5,42,2.5,43,NA
157,"soleimani covid","soleimani","covid",67,21,0,0.21,0.183561643835616,0.0264383561643836,0.0264383561643836,0,"bl",NA,3,NA,NA,47.5,47,39,22.5,"bc"
158,"covid BLM","covid","BLM",82,9,1,0.09,0.224657534246575,-0.134657534246575,0.134657534246575,0,"l",3,6,3,1,85.5,73,58.5,41,"ac"
158,"covid presBiden","covid","presBiden",241,93,1,0.93,0.66027397260274,0.26972602739726,0.26972602739726,1,"l",3,11,8,1,75.5,57.5,66,32.5,NA
158,"firstStim georgeFloyd","firstStim","georgeFloyd",59,71,1,0.71,0.161643835616438,0.548356164383562,0.548356164383562,0,"l",5,5,0,1,53,37,41.5,56,"ac"
158,"georgeFloyd RBG","georgeFloyd","RBG",116,16,1,0.16,0.317808219178082,-0.157808219178082,0.157808219178082,1,"al",5,2,-3,0,61,11,14.5,88,NA
158,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,83,1,0.83,0.454794520547945,0.375205479452055,0.375205479452055,1,"al",5,11,6,1,57,44,7,92,NA
158,"kobe covid","kobe","covid",44,16,1,0.16,0.120547945205479,0.0394520547945205,0.0394520547945205,0,"bl",4,3,-1,0,65.5,85.5,25.5,75.5,"bc"
158,"kobe firstStim","kobe","firstStim",60,75,1,0.75,0.164383561643836,0.585616438356164,0.585616438356164,0,"bl",4,5,1,1,52.5,80.5,38,60,"bc"
158,"kobe RBG","kobe","RBG",235,11,1,0.11,0.643835616438356,-0.533835616438356,0.533835616438356,1,"l",4,2,-2,0,60.5,54.5,11,92,NA
158,"RBG presBiden","RBG","presBiden",51,92,1,0.92,0.13972602739726,0.78027397260274,0.78027397260274,0,"al",2,11,9,1,70.5,26.5,51.5,49,"ac"
158,"soleimani BLM","soleimani","BLM",148,42,1,0.42,0.405479452054795,0.0145205479452055,0.0145205479452055,1,"l",3,6,3,1,90,82.5,37,64,NA
158,"soleimani covid","soleimani","covid",67,12,1,0.12,0.183561643835616,-0.0635616438356164,0.0635616438356164,0,"bl",3,3,0,1,75.5,81.5,28.5,74,"bc"
159,"covid BLM","covid","BLM",82,71,1,0.71,0.224657534246575,0.485342465753425,0.485342465753425,0,"l",5,6,1,1,84.5,37.5,23,26,"ac"
159,"covid presBiden","covid","presBiden",241,37,1,0.37,0.66027397260274,-0.29027397260274,0.29027397260274,1,"l",5,11,6,1,100,62.5,40.5,26,NA
159,"firstStim georgeFloyd","firstStim","georgeFloyd",59,60,1,0.6,0.161643835616438,0.438356164383562,0.438356164383562,0,"l",5,5,0,1,90,49.5,50,50,"ac"
159,"georgeFloyd RBG","georgeFloyd","RBG",116,78,1,0.78,0.317808219178082,0.462191780821918,0.462191780821918,1,"al",5,9,4,1,95,45,0,72,NA
159,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,39,1,0.39,0.454794520547945,-0.0647945205479452,0.0647945205479452,1,"al",5,12,7,1,100,15,0,100,NA
159,"kobe covid","kobe","covid",44,34,1,0.34,0.120547945205479,0.219452054794521,0.219452054794521,0,"bl",1,5,4,1,100,82.5,8.5,41.5,"bc"
159,"kobe firstStim","kobe","firstStim",60,22,1,0.22,0.164383561643836,0.0556164383561644,0.0556164383561644,0,"bl",1,5,4,1,90,84.5,50,15.5,"bc"
159,"kobe RBG","kobe","RBG",235,70,1,0.7,0.643835616438356,0.0561643835616438,0.0561643835616438,1,"l",1,9,8,1,95,80,0,37.5,NA
159,"RBG presBiden","RBG","presBiden",51,16,1,0.16,0.13972602739726,0.0202739726027397,0.0202739726027397,0,"al",9,11,2,1,95,60,32,22,"ac"
159,"soleimani BLM","soleimani","BLM",148,71,1,0.71,0.405479452054795,0.304520547945205,0.304520547945205,1,"l",1,6,5,1,69.5,34,17,42,NA
159,"soleimani covid","soleimani","covid",67,25,1,0.25,0.183561643835616,0.0664383561643836,0.0664383561643836,0,"bl",1,5,4,1,85,61.5,11,68,"bc"
16,"covid BLM","covid","BLM",82,69,1,0.69,0.224657534246575,0.465342465753425,0.465342465753425,0,"l",3,7,4,1,100,60,25,75,"ac"
16,"covid presBiden","covid","presBiden",241,85,1,0.85,0.66027397260274,0.18972602739726,0.18972602739726,1,"l",3,11,8,1,100,69,50,50,NA
16,"firstStim georgeFloyd","firstStim","georgeFloyd",59,18,1,0.18,0.161643835616438,0.0183561643835616,0.0183561643835616,0,"l",5,4,-1,0,100,100,50,50,"ac"
16,"georgeFloyd RBG","georgeFloyd","RBG",116,26,1,0.26,0.317808219178082,-0.0578082191780822,0.0578082191780822,1,"al",4,9,5,1,100,54.5,0,71.5,NA
16,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,92,1,0.92,0.454794520547945,0.465205479452055,0.465205479452055,1,"al",4,11,7,1,100,59.5,0,100,NA
16,"kobe covid","kobe","covid",44,70,1,0.7,0.120547945205479,0.579452054794521,0.579452054794521,0,"bl",7,3,-4,0,100,100,0,100,"bc"
16,"kobe firstStim","kobe","firstStim",60,69,1,0.69,0.164383561643836,0.525616438356164,0.525616438356164,0,"bl",7,5,-2,0,100,100,50,50,"bc"
16,"kobe RBG","kobe","RBG",235,75,1,0.75,0.643835616438356,0.106164383561644,0.106164383561644,1,"l",7,9,2,1,100,54.5,0,71.5,NA
16,"RBG presBiden","RBG","presBiden",51,6,1,0.06,0.13972602739726,-0.0797260273972603,0.0797260273972603,0,"al",9,11,2,1,100,23.5,50,21.5,"ac"
16,"soleimani BLM","soleimani","BLM",148,72,1,0.72,0.405479452054795,0.314520547945205,0.314520547945205,1,"l",9,7,-2,0,100,37,50,50,NA
16,"soleimani covid","soleimani","covid",67,39,1,0.39,0.183561643835616,0.206438356164384,0.206438356164384,0,"bl",9,3,-6,0,100,77,25,75,"bc"
160,"covid BLM","covid","BLM",82,29,1,0.29,0.224657534246575,0.0653424657534246,0.0653424657534246,0,"l",3,5,2,1,100,37.5,16,79,"ac"
160,"covid presBiden","covid","presBiden",241,54,1,0.54,0.66027397260274,-0.12027397260274,0.12027397260274,1,"l",3,11,8,1,97.5,40,32.5,43,NA
160,"firstStim georgeFloyd","firstStim","georgeFloyd",59,30,1,0.3,0.161643835616438,0.138356164383562,0.138356164383562,0,"l",6,4,-2,0,100,76.5,4,88,"ac"
160,"georgeFloyd RBG","georgeFloyd","RBG",116,80,1,0.8,0.317808219178082,0.482191780821918,0.482191780821918,1,"al",4,11,7,1,100,85,0,97,NA
160,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,90,1,0.9,0.454794520547945,0.445205479452055,0.445205479452055,1,"al",4,11,7,1,100,46.5,0.5,93,NA
160,"kobe covid","kobe","covid",44,75,1,0.75,0.120547945205479,0.629452054794521,0.629452054794521,0,"bl",11,3,-8,0,100,75.5,5,80,"bc"
160,"kobe firstStim","kobe","firstStim",60,80,1,0.8,0.164383561643836,0.635616438356164,0.635616438356164,0,"bl",11,6,-5,0,100,78,4,78,"bc"
160,"kobe RBG","kobe","RBG",235,20,1,0.2,0.643835616438356,-0.443835616438356,0.443835616438356,1,"l",11,11,0,1,100,86.5,0,87,NA
160,"RBG presBiden","RBG","presBiden",51,44,1,0.44,0.13972602739726,0.30027397260274,0.30027397260274,0,"al",11,11,0,1,97.5,51,27.5,50,"ac"
160,"soleimani BLM","soleimani","BLM",148,61,1,0.61,0.405479452054795,0.204520547945205,0.204520547945205,1,"l",10,5,-5,0,95,45.5,11,83,NA
160,"soleimani covid","soleimani","covid",67,70,1,0.7,0.183561643835616,0.516438356164383,0.516438356164383,0,"bl",10,3,-7,0,95,68,5,84,"bc"
161,"covid BLM","covid","BLM",82,38,1,0.38,0.224657534246575,0.155342465753425,0.155342465753425,0,"l",3,6,3,1,100,67.5,35,45,"ac"
161,"covid presBiden","covid","presBiden",241,80,1,0.8,0.66027397260274,0.13972602739726,0.13972602739726,1,"l",3,11,8,1,100,100,60,40,NA
161,"firstStim georgeFloyd","firstStim","georgeFloyd",59,20,0,0.2,0.161643835616438,0.0383561643835617,0.0383561643835617,0,"l",NA,5,NA,NA,50,50,10,51.5,"ac"
161,"georgeFloyd RBG","georgeFloyd","RBG",116,51,1,0.51,0.317808219178082,0.192191780821918,0.192191780821918,1,"al",5,9,4,1,100,82.5,0,100,NA
161,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,85,1,0.85,0.454794520547945,0.395205479452055,0.395205479452055,1,"al",5,11,6,1,100,50,0,100,NA
161,"kobe covid","kobe","covid",44,30,1,0.3,0.120547945205479,0.179452054794521,0.179452054794521,0,"bl",1,3,2,1,100,100,10,90,"bc"
161,"kobe firstStim","kobe","firstStim",60,30,0,0.3,0.164383561643836,0.135616438356164,0.135616438356164,0,"bl",1,NA,NA,NA,50,55,10,51.5,"bc"
161,"kobe RBG","kobe","RBG",235,80,1,0.8,0.643835616438356,0.156164383561644,0.156164383561644,1,"l",1,9,8,1,100,87.5,0,100,NA
161,"RBG presBiden","RBG","presBiden",51,10,1,0.1,0.13972602739726,-0.0397260273972603,0.0397260273972603,0,"al",9,11,2,1,100,87.5,50,50,"ac"
161,"soleimani BLM","soleimani","BLM",148,51,1,0.51,0.405479452054795,0.104520547945205,0.104520547945205,1,"l",1,6,5,1,80,19,29.5,9,NA
161,"soleimani covid","soleimani","covid",67,25,1,0.25,0.183561643835616,0.0664383561643836,0.0664383561643836,0,"bl",1,3,2,1,80,51.5,14.5,44,"bc"
162,"covid BLM","covid","BLM",82,34,1,0.34,0.224657534246575,0.115342465753425,0.115342465753425,0,"l",3,6,3,1,95,88.5,45,51.5,"ac"
162,"covid presBiden","covid","presBiden",241,95,1,0.95,0.66027397260274,0.28972602739726,0.28972602739726,1,"l",3,11,8,1,99.5,89,50,49.5,NA
162,"firstStim georgeFloyd","firstStim","georgeFloyd",59,55,1,0.55,0.161643835616438,0.388356164383562,0.388356164383562,0,"l",9,4,-5,0,95.5,59.5,46.5,49.5,"ac"
162,"georgeFloyd RBG","georgeFloyd","RBG",116,39,1,0.39,0.317808219178082,0.0721917808219178,0.0721917808219178,1,"al",4,9,5,1,99,50,0,99,NA
162,"georgeFloyd trumpFraud","georgeFloyd","trumpFraud",166,77,1,0.77,0.454794520547945,0.315205479452055,0.315205479452055,1,"al",4,12,8,1,98.5,58,0,98.5,NA
162,"kobe covid","kobe","covid",44,19,1,0.19,0.120547945205479,0.0694520547945205,0.0694520547945205,0,"bl",1,3,2,1,89.5,94,0.5,68,"bc"
162,"kobe firstStim","kobe","firstStim",60,83,1,0.83,0.164383561643836,0.665616438356164,0.665616438356164,0,"bl",1,9,8,1,86,90,47,18.5,"bc"
